objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags
PSO J211.1740-12.3357,-999,-999,-999,93192111741357599,3484411000092719,423118703258158,0,11172450024152,9319,1,1018,98,0.190002448102462,3484411,98515,3,436527104,7,52,211.17401097,-12.335726,0.0010000000474974,0.0010000000474974,211.17400608578737,-12.335714567717377,0.0107807141238177,0.0107807141238177,-29.93360529379097,-29.9753083419862,7.247719471416356,7.247719471416356,56052.43980353935,3.0916171340431484,-0.8358456252348142,-0.5056879561034688,-0.2136393733086643,213.2948538290237,0.2945439810704343,329.5316483291817,46.71762178031292,-999,5,36,0,4,18,11,3,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.99856299161911,21.68930053710937,0.0365180000662803,0.1044389978051185,4,21.61000061035156,21.847000122070312,21.9591007232666,0.042272999882698,0.060139000415802,2,21.89389991760254,0.2207580059766769,0.4977929890155792,4,115000,0.9993569850921632,21.042400360107425,0.036871999502182,0.1342149972915649,16,20.754499435424805,21.21260070800781,21.052000045776367,0.0458940006792545,0.2486779987812042,15,20.97760009765625,0.0545120015740394,0.2969239950180053,17,115000,0.9992679953575134,20.50830078125,0.0369450002908706,0.1849610060453415,10,20.148099899291992,20.760299682617188,20.455699920654297,0.0922980010509491,0.2683590054512024,10,20.31609916687012,0.1137259975075721,0.3906190097332001,10,115000,0.9983569979667664,20.037399291992188,0.084817998111248,0.1436150074005127,3,19.88800048828125,20.1476993560791,19.647300720214844,0.2531160116195678,0.4237749874591827,3,19.86849975585937,0.1630070060491562,0.2376410067081451,3,115000
PSO J167.2786-12.1820,-999,-999,-999,93381672786722028,3558171000006032,419614009857935,0,10704033431591,9338,1,1007,96,0.330531948553894,3558171,97699,3,436527104,7,52,167.27866002,-12.18194382,0.0010000000474974,0.0010000000474974,167.2786433000616,-12.181956882819518,0.0152034704057977,0.0152034704057977,7.742438550420319,-6.307752841980706,10.059144166173244,10.059144166173244,56359.69873998886,3.3958876691651687,-0.9534876744094952,0.215251216703025,-0.211016986181302,173.2085985864118,-16.214035273899043,267.3456780522059,43.50773090593648,-999,4,30,0,0,10,13,7,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.9996190071105956,21.171300888061523,0.0196540001779794,0.1037869974970817,10,20.987199783325195,21.319799423217773,21.06609916687012,0.1156930029392242,0.1899390071630478,10,20.948699951171875,0.0935000032186508,0.3199400007724762,10,115000,0.9995989799499512,20.36090087890625,0.0463370010256767,0.1939949989318847,12,20.18000030517578,20.865100860595703,20.326499938964844,0.0861039981245994,0.3528670072555542,11,20.281200408935547,0.0907550007104873,0.3108780086040497,12,115000,0.9987620115280152,19.722299575805664,0.0733290016651153,0.2511839866638183,6,19.371700286865234,20.00790023803711,19.69440078735352,0.2110659927129745,0.3823370039463043,6,19.73450088500977,0.0922010019421577,0.1896129995584488,6,115000
PSO J120.4590-11.5604,-999,-999,-999,94121204590427902,3541932000062711,413691250013442,0,10099667705067,9412,1,1084,17,0.830656294553221,3541932,96320,3,436527104,7,52,120.45897553,-11.56042334,0.0010000000474974,0.0010000000474974,120.45897376022027,-11.560432066414494,0.0230937804532319,0.0230937804532319,-6.218258845014857,10.814280988609086,34.67066476876822,34.67066476876822,56848.9018035697,2.2207022383701283,-0.4966378029655846,0.8445058771160071,-0.2004013876749375,125.54504823686824,-31.31815980262896,231.4851953645162,9.91920557980426,-999,3,14,0,1,10,3,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.9747939705848694,21.53230094909668,0.1495130062103271,-999.0,1,21.53230094909668,21.53230094909668,20.620100021362305,0.1577730029821396,-999.0,1,20.82659912109375,0.1495130062103271,-999.0,1,16793904,0.9996219873428344,21.718299865722656,0.0520379990339279,0.186050996184349,10,21.325199127197266,21.99860000610352,21.622699737548828,0.112645998597145,0.3517490029335022,9,21.54290008544922,0.1332709938287735,0.4219380021095276,10,115000,0.9985979795455932,21.197200775146484,0.1840360015630722,0.1977220028638839,3,20.949800491333008,21.323699951171875,21.13660049438477,0.2763690054416656,0.3332209885120392,3,21.0044002532959,0.1935359984636306,0.2096180021762848,3,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720
PSO J145.4023-11.4568,-999,-999,-999,94251454022372215,3554994000046482,417264662787473,0,10575166025044,9425,1,1090,15,0.666792790095129,3554994,97152,3,436285440,0,52,145.40238734,-11.45691543,0.0010000000474974,0.0010000000474974,145.40233281,-11.45677686,0.1371700018644333,0.1371700018644333,,,,,55929.46126157,3.968100070953369,-0.8067578918492249,0.5564965128643473,-0.1986286361751892,151.85597069404824,-23.803413804287583,246.48714440469087,29.94683822730584,-999,4,3,1,1,1,0,0,0.6430000066757202,22.1609001159668,0.279556006193161,-999.0,1,22.1609001159668,22.1609001159668,-999.0,-999.0,-999.0,1,22.46419906616211,0.279556006193161,-999.0,1,118840,0.9983450174331664,21.562700271606445,0.1880179941654205,-999.0,1,21.562700271606445,21.562700271606445,21.512399673461918,0.2633689939975738,-999.0,1,21.54010009765625,0.1880179941654205,-999.0,1,115000,0.998885989189148,21.520700454711918,0.1992760002613067,-999.0,1,21.520700454711918,21.520700454711918,21.60429954528809,0.3269279897212982,-999.0,1,22.000999450683597,0.1992760002613067,-999.0,1,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416
PSO J278.3378-11.1623,-999,-999,-999,94602783377855583,3533942000059756,432666415524206,0,12148625861616,9460,1,1123,26,0.410619748207386,3533942,100738,3,436527104,7,52,278.337761,-11.16229333,0.0010000000474974,0.0010000000474974,278.3377736474862,-11.162305316353375,0.0092928788374551,0.0092928788374551,-5.820623953397796,-6.138780147484924,6.5703819666947005,6.5703819666947005,56045.78964961095,2.7553601401698877,0.1422653729133704,-0.9707130806992303,-0.1935889424249983,278.3640725066386,12.035234712010949,20.95021724357152,-1.1137204884446334,-999,4,40,1,4,16,16,3,0.1885010004043579,21.90509986877441,0.1865659952163696,-999.0,1,21.90509986877441,21.90509986877441,-999.0,-999.0,-999.0,1,22.05680084228516,0.1865659952163696,-999.0,1,16952,0.99823397397995,21.85980033874512,0.0362249985337257,0.0699070021510124,3,21.778499603271484,21.9143009185791,-999.0,-999.0,-999.0,2,22.259700775146484,0.0066920001991093,0.1115199998021125,3,115000,0.999435007572174,20.71699905395508,0.0391499996185302,0.1073390021920204,11,20.50659942626953,20.83699989318848,20.99810028076172,0.0907969996333122,0.2115110009908676,7,21.17790031433105,0.0954729989171028,0.237633004784584,11,115000,0.9991289973258972,19.87730026245117,0.0240809991955757,0.1237310022115707,12,19.71820068359375,20.13809967041016,20.01810073852539,0.0610979981720447,0.2869000136852264,10,19.95039939880371,0.0614590011537075,0.2268680036067962,10,115000,0.9988639950752258,19.841699600219727,0.1644279956817627,0.2330310046672821,2,19.66659927368164,19.995399475097656,19.63800048828125,0.2253219932317733,-999.0,1,19.84469985961914,0.1131279990077018,-999.0,1,115000
PSO J306.5972-11.1629,-999,-999,-999,94603065971404829,3560807000036714,436785289138025,0,12240915248412,9460,1,1130,27,0.25643504621129,3560807,101697,3,528801792,7,63,306.59714518,-11.16294011,0.0010000000474974,0.0010000000474974,306.5971633986623,-11.162936755534988,0.0003155791449996,0.0003155791449996,2.181724289773664,-5.75847049969092,0.2473704165391849,0.2473704165391849,55817.00170368138,145.79920056946395,0.584905660764725,-0.7876576051906639,-0.193599754624557,306.1829536842596,7.79839761958674,33.428379063827364,-26.088876450621157,-999,10,86,18,16,19,19,14,0.999710977077484,17.672199249267578,0.0343989990651607,0.136474996805191,11,17.537099838256836,17.930999755859375,15.648699760437012,0.0158089995384216,0.0662610009312629,16,16.65399932861328,0.0294560007750988,0.1100810021162033,16,16892216,0.9995020031929016,16.959199905395508,0.0139969997107982,0.0496499985456466,12,16.89310073852539,17.039600372314453,14.699999809265137,0.0079220002517104,0.024439999833703,14,15.929499626159668,0.0042869998142123,0.0126430001109838,14,16892216,0.999625027179718,16.400699615478516,0.0794909968972206,0.2951529920101166,15,15.9753999710083,16.926300048828125,14.449999809265137,0.0176079999655485,0.0484180003404617,17,15.400799751281738,0.0655829980969429,0.2295919954776764,17,16892216,0.9993969798088074,16.268800735473633,0.1011589989066124,0.3525550067424774,16,15.68850040435791,16.68160057067871,14.146599769592283,0.0117269996553659,0.0390900000929832,18,15.236900329589844,0.0885830000042915,0.2595250010490417,18,16892216,0.9996060132980348,15.946000099182127,0.0816970020532608,0.3796710073947906,14,15.378600120544434,16.420799255371094,13.915900230407717,0.0111010000109672,0.0304349996149539,14,14.902299880981444,0.061829000711441,0.2733910083770752,14,16892216
PSO J133.3682-11.1410,-999,-999,-999,94631333683321422,3548985000037302,415628280238520,0,10795331203846,9463,1,1087,25,0.368563659832406,3548985,96771,3,436285440,0,52,133.36822933,-11.14099735,0.0010000000474974,0.0010000000474974,133.36824577,-11.14095802,0.0915800034999847,0.0915800034999847,,,,,56872.11438657,4.611100196838379,-0.6737440072008247,0.713255726768716,-0.1932233965973218,139.3965180684628,-27.45138558876069,238.20502411895015,20.805641411342545,-999,3,4,0,1,3,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.9975950121879578,21.876100540161133,0.1907259970903396,-999.0,1,21.876100540161133,21.876100540161133,-999.0,-999.0,-999.0,1,21.664899826049805,0.1907259970903396,-999.0,1,115000,0.9984359741210938,21.9375,0.1121070012450218,0.2130510061979293,3,21.664899826049805,22.034099578857425,21.821199417114254,0.1131590008735656,0.1570779979228973,3,21.87779998779297,0.0907289981842041,0.1649390012025833,3,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416
PSO J055.9417-10.6812,-999,-999,-999,95180559416942990,3507934000062508,405771330319403,0,9478749555875,9518,1,1068,36,0.250054288888401,3507934,94476,3,528801792,7,63,55.94169456,-10.68117311,0.0010000000474974,0.0010000000474974,55.94171879481518,-10.681173267138856,0.0002618275804404,0.0002620015995324,12.729780806007568,-1.425310426364665,0.1796387371650097,0.1796800757284131,56342.92920149122,426.463138387393,0.550332588753371,0.8141140850388366,-0.1853437301270015,50.73482173980628,-29.5962802211863,199.337448015075,-46.32558004292756,-999,5,84,16,15,22,15,16,0.9996950030326844,17.237499237060547,0.0317270010709762,0.1167410016059875,11,17.13759994506836,17.440799713134766,15.13510036468506,0.028048999607563,0.1286150068044662,15,16.281200408935547,0.0142949996516108,0.073801003396511,15,16892216,0.999176025390625,16.353500366210938,0.0692579969763755,0.1740989983081817,7,16.115100860595703,16.54050064086914,14.244799613952637,0.012381000444293,0.0294959992170333,10,15.522100448608398,0.0199250001460313,0.0503459982573986,10,16892216,0.9997320175170898,15.932299613952637,0.0255319997668266,0.1101550012826919,15,15.812999725341797,16.1737003326416,13.870599746704102,0.0318210013210773,0.1595949977636337,21,15.063599586486816,0.028413999825716,0.1050430014729499,21,16892216,0.9994080066680908,15.692399978637695,0.1045669987797737,0.2772920131683349,13,15.263099670410156,16.159700393676758,13.551799774169922,0.0120289996266365,0.043342001736164,15,14.780500411987305,0.0918880030512809,0.2467869967222213,15,16892216,0.9996970295906068,15.49470043182373,0.0503100007772445,0.1750970035791397,12,15.253399848937988,15.74209976196289,13.362299919128418,0.0152679998427629,0.0654670000076294,16,14.735600471496582,0.0603870004415512,0.1741729974746704,16,16892216
PSO J094.0463-10.5254,-999,-999,-999,95360940462959882,3527797000022977,410139312019905,0,9957533418567,9536,1,1077,32,0.739411055799025,3527797,95493,3,436285440,7,52,94.04629687,-10.52539228,0.0010000000474974,0.0010000000474974,94.04632182958578,-10.52540208232635,0.0534823846356409,0.0534823846356409,1083.8411344027002,661.1308507939772,760.113271681452,760.113271681452,56310.13884089795,7.767871223622202,-0.0693756589038945,0.9807232868125156,-0.1826714336050028,94.7944480636796,-33.897406557903174,218.451647739352,-12.553944173904805,-999,4,5,2,1,2,0,0,0.9982249736785888,22.44960021972656,0.202236995100975,-999.0,1,22.44960021972656,22.44960021972656,-999.0,-999.0,-999.0,1,24.46999931335449,0.202236995100975,-999.0,1,115000,0.9780240058898926,21.977399826049805,0.1908009946346283,-999.0,1,21.977399826049805,21.977399826049805,21.934499740600582,0.2721520066261291,-999.0,1,21.85400009155273,0.1908009946346283,-999.0,1,115000,0.9987260103225708,21.60930061340332,0.1389970034360885,-999.0,1,21.60930061340332,21.60930061340332,21.66399955749512,0.2444449961185455,-999.0,1,21.610700607299805,0.1389970034360885,-999.0,1,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416
PSO J246.7926-10.5006,-999,-999,-999,95392467925999744,3504789000031373,428019260881550,0,11790404600798,9539,1,1115,34,0.905171211720604,3504789,99656,3,436527104,7,52,246.79259088,-10.5005514,0.0010000000474974,0.0010000000474974,246.79256820805531,-10.500559059508006,0.0252359934300189,0.0252359934300189,-11.5788235047766,-13.842600414011285,15.575089944120096,15.575089944120096,55982.52261625644,1.0234278859592738,-0.387461835912791,-0.9036924488568756,-0.1822451195235488,246.74475601661928,11.084782163430924,4.73261821603896,25.600066307574963,-999,4,13,2,6,5,0,0,0.9806619882583618,22.058900833129883,0.1508740037679672,-999.0,1,22.058900833129883,22.058900833129883,-999.0,-999.0,-999.0,1,22.638599395751957,0.1508740037679672,-999.0,1,115000,0.9986780285835266,21.656099319458008,0.0758519992232322,0.1815409958362579,4,21.469900131225582,21.867900848388672,21.5851993560791,0.0978529974818229,0.8580780029296875,3,21.880599975585938,0.1766269952058792,0.5705339908599854,4,115000,0.9984909892082214,21.56170082092285,0.1046800017356872,0.2324080020189285,5,21.372100830078125,21.93829917907715,21.495100021362305,0.0152500001713633,0.028601000085473,3,21.38759994506836,0.1345230042934417,0.1594859957695007,4,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416
PSO J242.2041-10.3479,-999,-999,-999,95582422039792913,3502167000058775,427460915160473,0,11669382577563,9558,1,1114,46,0.542284960432244,3502167,99526,3,436527232,7,52,242.20406068,-10.3479169,0.0010000000474974,0.0010000000474974,242.20405652841896,-10.347941695999875,0.0127851698533812,0.0127851698533812,-2.442157840489263,13.630829615401108,7.782318128434251,7.782318128434251,56226.93229989709,4.457389938650418,-0.4587392894581448,-0.870225819434058,-0.1796254088311526,242.19432167601207,10.448564616159691,1.724436030274611,29.24186779939865,-999,5,38,1,4,22,11,0,0.9991289973258972,21.911800384521484,0.183008998632431,-999.0,1,21.911800384521484,21.911800384521484,21.364900588989254,0.239546999335289,-999.0,1,21.308900833129883,0.183008998632431,-999.0,1,16892216,0.9992799758911132,21.350099563598636,0.1493709981441497,0.3624300062656402,4,21.00359916687012,21.84939956665039,21.16270065307617,0.1473899930715561,0.3952609896659851,4,21.27829933166504,0.0998599976301193,0.2898080050945282,4,115000,0.9995710253715516,21.153499603271484,0.0362799987196922,0.1679800003767013,21,20.92449951171875,21.57859992980957,20.973800659179688,0.0569249987602233,0.199996992945671,21,20.95680046081543,0.0454449988901615,0.1873700022697448,21,115000,0.9992780089378356,20.930400848388672,0.1041560024023056,0.325556993484497,10,20.336700439453125,21.26140022277832,20.51140022277832,0.1038440018892288,0.3597429990768432,10,20.492700576782227,0.0770810022950172,0.3188470005989074,10,16892216,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720
PSO J061.0891-10.1172,-999,-999,-999,95850610891639717,3510586000085750,406132107595511,0,9469438073506,9585,1,1069,43,0.383045619710391,3510586,94560,3,444674048,0,53,61.08905645,-10.11718993,0.0010000000474974,0.0010000000474974,61.08913777,-10.11716448,0.0318400003015995,0.0318400003015995,,,,,56802.03425926,11.692999839782717,0.4759310148890011,0.8617613665829214,-0.1756616524226654,56.56308684833993,-30.26203405005945,201.9339166009517,-41.585938530711246,-999,2,3,0,0,2,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.997747004032135,20.3169002532959,0.0165650006383657,0.0234489999711513,2,20.30109977722168,20.334199905395508,17.80030059814453,6.000000212225132e-06,-999.0,2,19.456199645996094,0.023854000493884,0.0337660014629364,2,16892216,0.589631974697113,19.706899642944336,0.0549679994583129,-999.0,1,19.706899642944336,19.706899642944336,-999.0,-999.0,-999.0,0,19.329200744628903,0.0549679994583129,-999.0,1,16794168,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416
PSO J238.7421-10.0783,-999,-999,-999,95902387421376393,3500511000038236,426932634162524,0,11679998786034,9590,1,1113,44,0.60167973172076,3500511,99403,3,436527104,7,52,238.74216087,-10.07825992,0.0010000000474974,0.0010000000474974,238.7421047988196,-10.078270424438951,0.0261246715378165,0.0261246715378165,-205.07598376580293,49.09739839978759,23.417953986851924,23.417953986851924,55669.165421676335,4.277599696895495,-0.5108843702293603,-0.841649863001114,-0.1749933380604983,238.74686079335044,10.034185190142004,359.4080975333139,32.0185439083242,-999,4,13,1,6,3,2,1,0.2061299979686737,22.107200622558597,0.1685339957475662,-999.0,1,22.107200622558597,22.107200622558597,22.33819961547852,0.279677003622055,-999.0,1,22.693199157714844,0.1685339957475662,-999.0,1,115256,0.9995740056037904,21.78019905090332,0.0822269991040229,0.1692710071802139,6,21.54170036315918,22.0310001373291,21.506000518798828,0.0955059975385665,0.5050650238990784,6,21.42530059814453,0.1183260008692741,0.4706720113754272,6,115000,0.9993129968643188,21.64590072631836,0.117417998611927,0.3125160038471222,2,21.406099319458008,21.84630012512207,21.08329963684082,0.0588419996201992,0.1989060044288635,2,21.0039005279541,0.100441999733448,0.1423960030078888,2,16892216,0.9395189881324768,20.931100845336918,0.0062119998037815,0.0087879998609423,2,20.924999237060547,20.9375,20.694900512695312,0.0130279995501041,0.0191939994692802,2,20.762399673461918,0.1042070016264915,0.1474220007658004,2,16696,0.92570698261261,20.145299911499023,0.1911939978599548,-999.0,1,20.145299911499023,20.145299911499023,19.94239997863769,0.2883790135383606,-999.0,1,19.824899673461918,0.1911939978599548,-999.0,1,115000
PSO J176.6965+41.7779,-999,-999,-999,158131766965314138,3606177000104076,249735168497292,0,15466024288307,15813,1,2190,41,0.0660596918929924,3606177,58146,3,436527104,7,52,176.69647833,41.77794753,0.0010000000474974,0.0010000000474974,176.69646798039886,41.77791796028085,0.0312528364014457,0.0312528364014457,1.5223469337263869,-37.84240661826928,26.01590231750869,26.01590231750869,55852.4632662361,6.681252608821835,-0.7444936193143052,0.0429732793283385,0.6662451110995523,157.75896518877587,36.4537898774156,160.86451666232537,70.2637092789243,-999,4,9,0,3,4,2,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.9991530179977416,22.10020065307617,0.062229000031948,0.0638519972562789,3,22.032400131225582,22.15959930419922,21.89419937133789,0.2163809984922409,0.2813520133495331,3,21.860200881958008,0.2494949996471405,0.2527500092983246,3,115000,0.9997439980506896,21.36079978942871,0.0809779986739158,0.1689479947090149,4,21.21929931640625,21.52199935913086,21.394699096679688,0.150845006108284,0.4736320078372955,4,21.274999618530277,0.1189789995551109,0.3056600093841553,4,115000,0.9989749789237976,21.22459983825684,0.0708959996700286,0.1008109971880912,2,21.16119956970215,21.30290031433105,-999.0,-999.0,-999.0,2,20.9064998626709,0.1354410052299499,0.1927620023488998,2,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416
PSO J194.7401-10.0642,-999,-999,-999,95921947401613495,3574515000005225,421928997229672,0,11226776605594,9592,1,1102,43,0.738149054104601,3574515,98238,3,436363264,7,52,194.74022086,-10.06410985,0.0010000000474974,0.0010000000474974,194.74011676653976,-10.064157262909482,0.0404490104764124,0.0404490104764124,59.020715374351646,78.41658644873323,93.99548794531933,93.99548794531933,56079.10514931265,1.1156455290004743,-0.9522089329651487,-0.2505200621317466,-0.1747508124469775,197.452321240314,-3.4788163867556814,305.99289117054286,52.76288401065039,-999,4,6,2,2,2,0,0,0.9992210268974304,22.35379981994629,0.1615100055932998,0.3211199939250946,2,22.032699584960938,22.35569953918457,-999.0,-999.0,-999.0,2,21.87689971923828,0.4079340100288391,0.8141679763793945,2,115000,0.99897301197052,21.70240020751953,0.1794580072164535,0.2540299892425537,2,21.53070068359375,21.88960075378418,21.631000518798828,0.0364149995148181,0.0532249994575977,2,21.464000701904297,0.0168880000710487,0.0239010006189346,2,115000,0.9977319836616516,21.595399856567383,0.0254510007798671,0.0372149981558322,2,21.57659912109375,21.627500534057617,-999.0,-999.0,-999.0,2,21.086599349975582,0.4946590065956116,0.8931459784507751,2,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416
PSO J092.3303-09.4285,-999,-999,-999,96680923303316280,3526779000053048,409898793881401,0,9956529602071,9668,1,1077,66,0.233598753096162,3526779,95437,3,436527104,7,52,92.33030292,-9.42844205,0.0010000000474974,0.0010000000474974,92.33032071556214,-9.42845000685478,0.0227996449518302,0.0227996449518302,54.1097768670335,-2.828905802821806,19.72118481517951,19.72118481517951,56416.45799923873,3.8637151371479934,-0.0401112710250028,0.985675130446549,-0.1638158208352823,92.73655573142638,-32.8456082122989,216.68343612115035,-13.599474735345268,-999,5,14,0,3,7,3,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.9988849759101868,21.82620048522949,0.0061510000377893,0.3626810014247894,3,21.31329917907715,21.83009910583496,21.998300552368164,0.1692460030317306,0.2554140090942383,3,21.96489906311035,0.0525709986686706,0.386557012796402,3,115000,0.9995520114898682,21.198699951171875,0.0553259998559951,0.1294730007648468,7,21.019800186157227,21.38629913330078,21.228200912475582,0.0582929998636245,0.2647620141506195,7,21.211299896240234,0.0902469977736473,0.2522020041942596,7,115000,0.9984070062637328,20.904300689697266,0.0616450011730194,0.0879739969968795,2,20.85099983215332,20.974300384521484,-999.0,-999.0,-999.0,2,21.17340087890625,0.3178060054779053,0.4651750028133392,2,115000,0.9411590099334716,20.54319953918457,0.178857997059822,-999.0,1,20.54319953918457,20.54319953918457,20.482999801635746,0.3285309970378876,-999.0,1,20.595199584960938,0.178857997059822,-999.0,1,115000
PSO J194.6986-08.8188,-999,-999,-999,97411946986077863,3574434000001913,421963356964728,0,11226295011988,9741,1,1102,73,0.777586477601516,3574434,98246,3,436527104,7,52,194.69862846,-8.81877284,0.0010000000474974,0.0010000000474974,194.69858156924323,-8.818780906763255,0.0174960411078386,0.0174960411078386,108.64976883581193,-42.8791362521424,27.648130386904988,27.648130386904988,55961.21232632757,3.1873381931336957,-0.95583909634769,-0.2507344012290287,-0.1533097581158874,196.93409052437377,-2.3453439737287063,306.0254185523985,54.0087750768413,-999,4,23,12,7,4,0,0,0.999584972858429,21.804000854492188,0.0420279987156391,0.1787579953670501,12,21.587900161743164,22.10379981994629,21.750600814819336,0.1426859945058822,0.500307023525238,11,21.893400192260746,0.1563320010900497,0.5447630286216736,12,115000,0.9992139935493468,21.830799102783203,0.0566699989140033,0.154908001422882,6,21.52560043334961,21.929800033569336,21.839599609375,0.0680570006370544,0.1808499991893768,6,21.80680084228516,0.103191003203392,0.2511020004749298,6,115000,0.9992939829826356,21.83799934387207,0.0846770033240318,0.1557710021734237,4,21.769500732421875,22.090599060058597,21.79150009155273,0.1395090073347091,0.2381319999694824,4,21.77300071716309,0.1942339986562729,0.3631989955902099,4,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720
