objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,rowc,rowcErr,colc,colcErr,rowv,rowvErr,colv,colvErr,rowc_u,rowc_g,rowc_r,rowc_i,rowc_z,rowcErr_u,rowcErr_g,rowcErr_r,rowcErr_i,rowcErr_z,colc_u,colc_g,colc_r,colc_i,colc_z,colcErr_u,colcErr_g,colcErr_r,colcErr_i,colcErr_z,sky_u,sky_g,sky_r,sky_i,sky_z,skyIvar_u,skyIvar_g,skyIvar_r,skyIvar_i,skyIvar_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z,fiber2Mag_u,fiber2Mag_g,fiber2Mag_r,fiber2Mag_i,fiber2Mag_z,fiber2MagErr_u,fiber2MagErr_g,fiber2MagErr_r,fiber2MagErr_i,fiber2MagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psfFlux_u,psfFlux_g,psfFlux_r,psfFlux_i,psfFlux_z,psfFluxIvar_u,psfFluxIvar_g,psfFluxIvar_r,psfFluxIvar_i,psfFluxIvar_z,fiberFlux_u,fiberFlux_g,fiberFlux_r,fiberFlux_i,fiberFlux_z,fiberFluxIvar_u,fiberFluxIvar_g,fiberFluxIvar_r,fiberFluxIvar_i,fiberFluxIvar_z,fiber2Flux_u,fiber2Flux_g,fiber2Flux_r,fiber2Flux_i,fiber2Flux_z,fiber2FluxIvar_u,fiber2FluxIvar_g,fiber2FluxIvar_r,fiber2FluxIvar_i,fiber2FluxIvar_z,petroFlux_u,petroFlux_g,petroFlux_r,petroFlux_i,petroFlux_z,petroFluxIvar_u,petroFluxIvar_g,petroFluxIvar_r,petroFluxIvar_i,petroFluxIvar_z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroRadErr_u,petroRadErr_g,petroRadErr_r,petroRadErr_i,petroRadErr_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR50Err_u,petroR50Err_g,petroR50Err_r,petroR50Err_i,petroR50Err_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,petroR90Err_u,petroR90Err_g,petroR90Err_r,petroR90Err_i,petroR90Err_z,q_u,q_g,q_r,q_i,q_z,qErr_u,qErr_g,qErr_r,qErr_i,qErr_z,u_u,u_g,u_r,u_i,u_z,uErr_u,uErr_g,uErr_r,uErr_i,uErr_z,mE1_u,mE1_g,mE1_r,mE1_i,mE1_z,mE2_u,mE2_g,mE2_r,mE2_i,mE2_z,mE1E1Err_u,mE1E1Err_g,mE1E1Err_r,mE1E1Err_i,mE1E1Err_z,mE1E2Err_u,mE1E2Err_g,mE1E2Err_r,mE1E2Err_i,mE1E2Err_z,mE2E2Err_u,mE2E2Err_g,mE2E2Err_r,mE2E2Err_i,mE2E2Err_z,mRrCc_u,mRrCc_g,mRrCc_r,mRrCc_i,mRrCc_z,mRrCcErr_u,mRrCcErr_g,mRrCcErr_r,mRrCcErr_i,mRrCcErr_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mE1PSF_u,mE1PSF_g,mE1PSF_r,mE1PSF_i,mE1PSF_z,mE2PSF_u,mE2PSF_g,mE2PSF_r,mE2PSF_i,mE2PSF_z,mRrCcPSF_u,mRrCcPSF_g,mRrCcPSF_r,mRrCcPSF_i,mRrCcPSF_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVRadErr_u,deVRadErr_g,deVRadErr_r,deVRadErr_i,deVRadErr_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVABErr_u,deVABErr_g,deVABErr_r,deVABErr_i,deVABErr_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,deVMag_u,deVMag_g,deVMag_r,deVMag_i,deVMag_z,deVMagErr_u,deVMagErr_g,deVMagErr_r,deVMagErr_i,deVMagErr_z,deVFlux_u,deVFlux_g,deVFlux_r,deVFlux_i,deVFlux_z,deVFluxIvar_u,deVFluxIvar_g,deVFluxIvar_r,deVFluxIvar_i,deVFluxIvar_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expRadErr_u,expRadErr_g,expRadErr_r,expRadErr_i,expRadErr_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expABErr_u,expABErr_g,expABErr_r,expABErr_i,expABErr_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z,expMag_u,expMag_g,expMag_r,expMag_i,expMag_z,expMagErr_u,expMagErr_g,expMagErr_r,expMagErr_i,expMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,expFlux_u,expFlux_g,expFlux_r,expFlux_i,expFlux_z,expFluxIvar_u,expFluxIvar_g,expFluxIvar_r,expFluxIvar_i,expFluxIvar_z,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,modelFluxIvar_u,modelFluxIvar_g,modelFluxIvar_r,modelFluxIvar_i,modelFluxIvar_z,cModelFlux_u,cModelFlux_g,cModelFlux_r,cModelFlux_i,cModelFlux_z,cModelFluxIvar_u,cModelFluxIvar_g,cModelFluxIvar_r,cModelFluxIvar_i,cModelFluxIvar_z,aperFlux7_u,aperFlux7_g,aperFlux7_r,aperFlux7_i,aperFlux7_z,aperFlux7Ivar_u,aperFlux7Ivar_g,aperFlux7Ivar_r,aperFlux7Ivar_i,aperFlux7Ivar_z,lnLStar_u,lnLStar_g,lnLStar_r,lnLStar_i,lnLStar_z,lnLExp_u,lnLExp_g,lnLExp_r,lnLExp_i,lnLExp_z,lnLDeV_u,lnLDeV_g,lnLDeV_r,lnLDeV_i,lnLDeV_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,flags_u,flags_g,flags_r,flags_i,flags_z,type_u,type_g,type_r,type_i,type_z,probPSF_u,probPSF_g,probPSF_r,probPSF_i,probPSF_z,ra,dec,cx,cy,cz,raErr,decErr,b,l,offsetRa_u,offsetRa_g,offsetRa_r,offsetRa_i,offsetRa_z,offsetDec_u,offsetDec_g,offsetDec_r,offsetDec_i,offsetDec_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,mjd,airmass_u,airmass_g,airmass_r,airmass_i,airmass_z,phioffset_u,phioffset_g,phioffset_r,phioffset_i,phioffset_z,nProf_u,nProf_g,nProf_r,nProf_i,nProf_z,loadVersion,htmID,fieldID,parentID,specObjID,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,dered_u,dered_g,dered_r,dered_i,dered_z,cloudCam_u,cloudCam_g,cloudCam_r,cloudCam_i,cloudCam_z,resolveStatus,thingId,balkanId,nObserve,nDetect,nEdge,score,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,nMgyPerCount_u,nMgyPerCount_g,nMgyPerCount_r,nMgyPerCount_i,nMgyPerCount_z,TAI_u,TAI_g,TAI_r,TAI_i,TAI_z
1237646792773930775,2,307,301,3,177,3863,1,0,6,1,1,8,68987912448,1353.051,0.1418833,741.2896,0.1518762,0.004005544,0.008107255,0.003466252,0.008497868,1358.587,1363.552,1353.051,1355.868,1360.707,0.1690304,0.1847827,0.1418833,0.1342124,0.1686238,742.3698,740.223,741.2896,739.0045,738.4228,0.1898546,0.1858093,0.1518762,0.209154,0.1862132,1.808298,2.060331,6.437001,14.40038,47.47358,1669.974,7418.911,4198.239,2159.861,73.61162,22.66482,22.65319,22.12101,21.64459,21.5223,0.2716004,0.1241747,0.1128257,0.1201771,0.4566352,23.31339,23.0604,22.54336,22.31271,22.38562,0.5471151,0.212216,0.236741,0.3259248,1.045671,23.53327,23.45053,22.9972,22.63732,22.50583,0.4340563,0.1999652,0.2360746,0.2887389,0.7240251,23.58586,22.87214,22.36518,22.02338,22.21031,0.8346804,0.2254235,0.2580144,0.3306392,1.356368,0.8363448,0.8590817,1.407583,2.183957,2.238297,20.54373,99.23252,45.41912,16.65995,0.7851538,0.4313031,0.5832434,0.9458635,1.161011,0.6182556,14.89337,70.25567,22.08752,7.510565,0.4190636,0.3353289,0.3972246,0.6098254,0.8444282,0.4441048,32.78495,155.0094,49.24929,16.77977,0.9418344,0.3145537,0.6984044,1.1195,1.530239,0.8864343,9.540952,44.59705,13.50822,4.363412,0.2152963,0.8269126,1.233198,0.9265893,0.8131464,2.969531,0.1425044,0.4706611,0.109134,0.2211072,-1000.0,0.2801005,0.523688,0.4864458,0.3977101,0.2790745,-1000.0,0.106765,0.09736276,0.1029504,-1000.0,0.4686285,1.396583,0.9255697,0.9390009,0.3431159,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-0.1581796,0.04573226,0.1288156,0.06837006,0.4351347,0.2225387,0.1046485,0.09631499,0.1192394,1.312575,-0.1196345,0.05023128,0.06680034,-0.1060752,-1.310032,0.2202576,0.1046935,0.09517739,0.120014,2.353476,-0.3051069,0.1390129,0.2484383,0.1506832,8.884229,0.239016,0.2867231,-0.1902807,-0.13121,-8.132483,0.378252,0.2027315,0.1855039,0.2037272,-1000.0,0.1072602,-0.04087121,0.04163839,0.0289769,-1000.0,0.3856785,0.1961237,0.1880092,0.2042985,-1000.0,1.221979,1.98969,1.752633,1.433951,-7.248463,0.5504746,0.43386,0.3641355,0.3049947,-1000.0,2.261586,2.149363,2.041235,1.75758,-3.698767,0.03620132,-0.1007719,-0.05729783,-0.05630895,0.00319873,-0.02659016,0.05598719,-0.0231622,-0.02172804,0.005124061,3.717266,3.657518,2.268215,2.034187,2.621775,2.079818,2.074411,2.116243,2.079912,2.089002,0.001580095,0.0168881,0.06317416,0.0002177453,0.0007528129,5.728531,10.06782,0.252318,0.2685653,5.486621,0.05,0.1556762,0.3683534,0.3839608,0.1183641,0.0,125.9491,186.2261,176.3717,0.1437203,81.38731,20.24702,167.1324,55.99754,128.3864,22.78016,22.69493,22.1448,21.68208,21.58632,0.3825213,0.1903974,0.1574204,0.1305719,0.5377869,0.7471943,0.8259611,1.376627,2.108812,2.083872,12.65328,45.50472,24.36075,15.10769,0.6239083,0.0002113754,0.03271774,0.125302,0.0005395064,2.130264e-05,0.9073831,16.76382,0.8793558,0.3338497,0.06262963,0.05,0.1278154,0.3487394,0.05,0.05,0.0,64.09435,189.7891,0.0,0.0,81.20734,20.84233,165.9631,55.99492,128.4106,22.7802,22.69472,22.13889,21.68209,21.58633,0.3825196,0.1903837,0.1574645,0.1305709,0.537781,22.77563,22.6853,22.13889,21.6635,21.58344,0.3141771,0.13466,0.1233105,0.1308412,0.5042297,22.78016,22.69493,22.13889,21.68208,21.58632,0.3825213,0.1903974,0.1574645,0.1305719,0.5377869,0.7471648,0.8261287,1.384262,2.108785,2.083838,12.65426,45.49363,24.08708,15.10828,0.6239354,0.7505336,0.8334906,1.384262,2.145731,2.090672,18.61088,89.40733,39.27797,14.54632,0.7066451,0.7471943,0.8259611,1.384262,2.108812,2.083872,12.65328,45.50472,24.08708,15.10769,0.6239083,-48507.09,-23144.41,-30253.61,-41233.14,-228357.5,0.0,0.0,0.0,0.0,0.0,-0.04182291,-0.003942194,-0.02334863,-1.49458,-0.2102371,-0.1002421,-0.0138004,-0.06031311,-2.055266,-0.3862397,-0.1002415,-0.01377883,-0.06043133,-2.055443,-0.3862423,1.0,1.0,0.0,1.0,1.0,134217729,275146342400,4503599895805952,275146342400,9007199397363969,6,6,6,6,6,1,1,1,1,1,102.530779659129,0.0352806308254936,-0.216964014007026,0.976179408439722,0.000615763131172902,0.0561816447333289,0.0601385165331375,-0.276407718243032,212.750682985601,0.03937712,0.0741706,0.0,0.04511746,0.02645081,-0.009691563,0.02758666,0.0,-0.1200197,0.007083091,4.393738,3.423571,2.368411,1.759983,1.309104,1.271177,1.261044,0.9929971,0.9404925,1.067498,51140,1.188946,1.189052,1.18897,1.188943,1.188983,-0.009733585,-0.009733586,-0.009733583,-0.009733585,-0.009733584,6,6,6,6,6,314,15968757953469,1237646792773926912,0,0,22.77563,22.6853,22.13889,21.6635,21.58344,0.3141771,0.13466,0.1233105,0.1308412,0.5042297,18.38189,19.26173,19.77048,19.90352,20.27433,0,0,0,0,0,257,95871879,19695,1,1,0,0.3450681,2,24578,24578,24578,24578,0.007306226,0.003486018,0.004556887,0.006210281,0.03439387,4418531129.31533,4418531272.7424,4418530985.87238,4418531057.59488,4418531201.01939
1237648720159704007,2,756,301,1,470,967,1,0,3,0,0,0,281544233189632,806.5264,0.1587045,610.6389,0.2061136,0.0,-9999.0,0.0,-9999.0,813.5259,819.3484,806.5264,810.4069,815.2213,1.563516,1.562044,0.1587045,1.561718,1.561383,614.4213,612.8185,610.6389,609.751,609.7006,2.258961,2.257553,0.2061136,2.256588,2.256577,1.146035,1.72752,4.105329,6.778706,18.75137,1930.226,9902.166,4139.308,2035.089,92.47546,23.36488,23.59636,23.16208,23.06022,22.90047,0.4393833,0.2829919,0.2541975,0.349534,0.5971158,23.44303,23.58866,22.74675,22.68863,23.20003,0.4788197,0.3568743,0.2323749,0.3203329,0.6592507,24.04608,24.09406,23.42369,23.29645,23.11417,0.4616686,0.2250046,0.2743905,0.3431933,0.4492589,22.18923,22.00712,22.0659,21.45557,21.1994,0.5059275,0.2381165,0.3853782,0.3289543,0.9203646,0.4073956,0.342063,0.5169619,0.5426361,-0.1003367,24.98685,98.52107,56.15955,22.75352,1.502507,0.3728384,0.3448124,0.7786373,0.8019752,-0.5186588,23.64984,61.17749,32.88388,14.86615,1.102851,0.1593402,0.1951773,0.3933778,0.4127263,-0.3961358,53.28872,330.303,73.73374,33.36818,2.488183,1.316673,1.569391,1.481896,2.604427,3.147858,2.5416,8.33166,3.522043,1.575917,0.1150177,2.969259,4.583546,2.969558,4.582992,2.969209,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.166062,2.662233,1.209706,1.862632,2.932616,0.6542512,0.2772616,0.2991539,0.4020283,1.487194,3.3917,3.667585,2.153549,3.613863,3.064851,-1000.0,-1000.0,-1000.0,-1000.0,0.3474579,0.6724222,0.1213337,0.1844453,-0.01074184,0.3956409,0.3843776,0.1633878,0.1550554,0.1744304,0.8284774,0.3230558,-0.3989377,-0.02233199,0.3270952,0.4430673,0.3062349,0.1848954,0.15011,0.1921668,0.8532056,0.9746763,0.2648093,0.4580427,-0.09305604,-0.007904861,-0.0774781,0.373035,-0.243692,0.4267931,0.709481,0.02555636,-1000.0,-1000.0,-1000.0,-1000.0,0.03140556,-1000.0,-1000.0,-1000.0,-1000.0,0.1139409,-1000.0,-1000.0,-1000.0,-1000.0,131.914,158.3631,13.41603,15.83501,47.49966,100.3579,-1000.0,-1000.0,-1000.0,-1000.0,2.792062,0.3250311,0.8826239,0.9756324,-0.1945348,0.1618844,0.08762424,-0.2059142,-0.236204,-0.1662732,-0.1142876,0.02802847,-0.09348021,-0.04591472,-0.1683487,5.068968,3.533269,3.096079,3.409578,3.951058,2.098467,2.114737,2.084821,2.071307,2.026773,29.66648,29.66539,7.411776,21.88896,29.66095,11.49371,8.815446,9.325671,57.90863,16.06145,0.05,0.05,0.2797082,0.07066709,0.05,0.0,0.0,0.3268698,0.205009,31.41221,2.364388,120.0879,171.4196,35.99738,35.48651,20.51532,20.66759,21.01652,20.22103,19.93567,0.5071545,0.2093643,0.1906879,0.3626153,1.260989,6.217998,5.405624,3.917291,8.154133,10.55878,0.1183007,0.9193281,2.104765,0.1345721,0.006521521,10.22985,10.73905,2.197848,4.507188,24.67935,32.80902,12.16877,1.104965,6.122962,94.67874,0.05,0.05,0.4299315,0.05,0.05,0.0,0.0,0.3785777,0.0,0.0,5.004911,119.8885,168.4453,37.37965,30.64607,21.13965,21.28539,21.69481,21.39275,19.27033,0.5066385,0.2091971,0.1921481,0.3598313,1.088903,22.36027,22.55281,21.69481,21.86554,22.17377,0.4195631,0.282739,0.1823685,0.3407467,1.245307,20.51532,20.66759,21.69481,21.39275,19.93567,0.5071545,0.2093643,0.1921481,0.3598313,1.260989,3.494971,3.058222,2.092451,2.761004,19.5546,0.3735825,2.870102,7.197633,1.174344,0.002585184,1.120111,0.9440176,2.092457,1.775776,0.9450113,5.023521,15.96642,7.990242,3.09255,0.246524,6.217998,5.405624,2.092451,2.761004,10.55878,0.1183007,0.9193281,7.197633,1.174344,0.006521521,-45632.94,-19852.02,-30889.81,-44025.41,-208478.1,0.0,0.0,0.0,0.0,0.0,-0.0599241,-4.006798,-2.944132,-0.4368112,-0.004241357,-0.001970233,-1.210871,-0.4903257,-0.02306209,-0.003093367,-0.003086435,-1.207918,-0.7637098,-0.02249707,-0.00530428,1.0,1.0,0.0,0.0,1.0,142606593,9007199389091073,13511074305278208,9007199388960001,9007199397347585,3,3,3,3,3,0,0,0,0,0,186.199521134176,-0.990085629445837,-0.994003439822777,-0.107974923752059,-0.0172793941220194,0.0628376350606044,0.0816088211976973,61.1600654465706,289.021847288783,0.05050242,0.05500738,0.0,0.04644279,0.04620853,0.5347512,0.5634333,0.0,0.5411444,0.5431671,0.1133173,0.08829606,0.0610828,0.04539107,0.03376262,1.48419,1.239272,1.160057,1.217239,1.310325,51259,1.202978,1.203072,1.203018,1.20298,1.203008,0.003623466,0.003623467,0.003623465,0.003623466,0.003623466,6,6,6,6,6,314,11005766446067,1237648720159703040,0,0,22.36027,22.55281,21.69481,21.86554,22.17377,0.4195631,0.282739,0.1823685,0.3407467,1.245307,22.24695,22.46452,21.63372,21.82015,22.14001,0,0,0,0,0,257,75077910,2441893,5,1,0,0.8748921,24577,24577,24577,24577,24577,0.006873316,0.002990297,0.004652768,0.006631389,0.03140092,4428804666.64205,4428804810.10445,4428804523.14995,4428804594.90675,4428804738.3415
1237649929711124814,2,1037,301,6,184,334,1,0,3,1,0,16,281709320864000,421.15,0.7071709,1866.801,0.4759158,0.04900273,0.05151068,-0.02581315,0.02259278,426.2474,431.7887,421.15,422.5181,426.0142,0.4594068,1.37499,0.7071709,0.4607123,0.4589618,1872.542,1870.222,1866.801,1868.763,1869.262,0.5865513,0.4740529,0.4759158,0.5863904,0.5832924,2.319237,2.47096,5.886071,10.98125,33.29998,670.0834,6429.603,3596.588,1971.518,81.17767,21.95644,22.56261,22.12509,22.00359,21.44305,0.2592272,0.1663797,0.1883191,0.2722268,0.5329002,22.1793,22.93118,22.31167,22.1666,21.5279,0.2666691,0.210076,0.1897765,0.2647253,0.5330028,22.69237,23.49201,22.80762,22.73293,21.96432,0.2838251,0.2286895,0.1978851,0.2888937,0.4820984,22.20931,22.35846,22.57322,21.94389,21.60243,0.8454868,0.4842694,0.6605749,0.8145561,1.484667,1.637893,0.9353838,1.40222,1.559146,2.440282,6.353401,46.93282,16.42433,6.21235,0.5096191,1.329039,0.6601982,1.177305,1.335613,2.22449,8.986005,57.04362,22.67268,8.790998,0.5812557,0.8142341,0.3808514,0.7341537,0.7667608,1.303495,19.73822,127.024,50.46059,19.68509,1.304018,1.292007,1.132135,0.919382,1.649542,2.046165,0.9435658,3.825042,2.992145,0.623264,0.08386122,1.793499,2.970676,1.644511,4.585711,4.586556,1.616492,-1000.0,1.547185,-1000.0,-1000.0,0.819895,1.260339,0.7666037,1.055403,0.8169029,0.63025,0.4848217,0.2372953,0.8556745,-1000.0,1.510426,2.276348,1.06991,2.250973,1.125703,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.1809811,-0.2332089,-0.02311588,0.09286791,0.7495421,0.220758,0.1425782,0.1293165,0.2078431,0.5609015,0.03253596,0.09023492,-0.1784202,-0.2132651,-0.3098021,0.2140905,0.1365021,0.1332984,0.2152421,0.4202206,0.1095002,-0.2514844,0.229746,-0.543793,-10.09033,-0.3152426,0.2420755,1.000355,-0.5759329,10.9696,-1000.0,-1000.0,-1000.0,0.2382521,-1000.0,-1000.0,-1000.0,-1000.0,-0.1588781,-1000.0,-1000.0,-1000.0,-1000.0,0.2320852,-1000.0,56.752,8.810286,-138.9945,15.04734,-2.645422,-1000.0,-1000.0,-1000.0,7.966344,-1000.0,0.516239,1.036376,-0.1408547,2.006107,1.427169,-0.006226965,-0.07698593,-0.1878728,-0.1528151,-0.1754262,-0.04804224,-0.005386808,-0.2262819,-0.1192343,0.004896986,7.550292,6.088906,7.898271,7.790317,5.94164,2.100456,2.102829,2.042706,2.043909,2.067782,0.4895071,0.6246439,0.2358495,0.4560565,2.647386,1.18502,0.8930569,1.312772,2.280519,14.33239,0.05,0.05,0.2327136,0.05,0.05,0.0,0.0,6.915892,0.0,0.0,18.7251,89.99205,107.4039,126.6195,142.1954,21.92193,22.2983,22.08191,21.8854,20.66865,0.314498,0.1899307,0.2218514,0.3551103,0.6446649,1.691544,1.197425,1.459925,1.74293,5.300444,4.054215,22.28728,10.94163,2.951336,0.09365944,0.06588946,0.8666349,0.3791493,0.6619235,1.764859,5.592359,0.8748702,1.425664,1.498176,4.474402,0.1514057,0.05,0.5012833,0.05,0.05,7.305678,0.0,3.305179,0.0,0.0,29.16554,92.82259,104.3365,125.8208,142.8308,22.06856,22.27419,22.06311,21.87728,20.82,0.313601,0.1939317,0.2221293,0.3550902,0.6138782,22.02956,22.43764,22.0631,21.95356,21.46417,0.2984937,0.1656835,0.1905502,0.2807941,0.5961379,21.92193,22.27419,22.06311,21.8854,20.82,0.314498,0.1939317,0.2221293,0.3551103,0.6138782,1.474738,1.224609,1.48577,1.756285,4.582395,5.319658,20.45847,10.54744,2.908754,0.1348985,1.529614,1.051468,1.485775,1.634562,2.385246,5.471429,37.73581,14.33299,5.337021,0.4209594,1.691544,1.224609,1.48577,1.74293,4.582395,4.054215,20.45847,10.54744,2.951336,0.1348985,1.884919,-24886.14,-33098.29,-44369.68,-220785.3,0.331935,0.0,0.0,0.0,0.0,-0.2015326,-0.2494042,-0.09082206,-0.02783819,-0.09489287,-0.3533337,-0.1304469,-0.1788659,-0.05900057,-0.1216363,-0.3486735,-0.1971235,-0.1831385,-0.06117716,-0.1362332,1.0,0.0,0.0,1.0,0.0,45035996407955457,9007474409472256,13511074162671616,134219009,9007199388960001,6,3,6,6,3,1,0,1,1,0,66.9229865377159,-3.68707366260078,0.391156746771829,0.918074608829794,-0.0643071697161429,0.27833721190789,0.191190353374283,-33.4057689783839,198.374519323924,-0.07844173,0.6648571,0.0,-0.07044493,-0.06991564,0.06219694,-0.2047912,0.0,0.06968739,0.06934951,0.1511407,0.1177678,0.08147125,0.06054187,0.04503203,1.812134,1.627445,1.853812,1.84103,1.608113,51464,1.38536,1.392755,1.3782,1.381749,1.389024,8.818446,8.818463,8.818448,8.818446,8.818446,7,6,6,6,6,317,9587994973586,1237649929711124480,0,0,22.02956,22.43764,22.0631,21.95356,21.46417,0.2984937,0.1656835,0.1905502,0.2807941,0.5961379,21.87842,22.31987,21.98163,21.89302,21.41913,0,0,0,0,0,257,50650656,51331,1,1,0,0.7513809,16385,24577,24577,24577,24577,0.01168239,0.003748419,0.004985288,0.006683164,0.03325472,4446532018.32883,4446532161.77178,4446531874.89818,4446531946.58227,4446532089.97146
