,objectId,ra,dec,redshift,name,idx,best_cat,best_cat_release,query_time,smallcone_posterior,missedcat_posterior,extra_cat_cols,host_objID,host_name,host_total_posterior,host_ra,host_dec,host_redshift_mean,host_redshift_std,host_redshift_info,host_redshift_posterior,host_absmag_mean,host_absmag_std,host_absmag_info,host_absmag_posterior,host_offset_mean,host_offset_std,host_offset_info,host_offset_posterior,host_frac_offset_mean,host_frac_offset_std,any_posterior,none_posterior,host_2_objID,host_2_name,host_2_total_posterior,host_2_ra,host_2_dec,host_2_redshift_mean,host_2_redshift_std,host_2_redshift_info,host_2_redshift_posterior,host_2_absmag_mean,host_2_absmag_std,host_2_absmag_info,host_2_absmag_posterior,host_2_offset_mean,host_2_offset_std,host_2_offset_info,host_2_offset_posterior,host_2_frac_offset_mean,host_2_frac_offset_std
10,ZTF23aboiawb,144.7045299,30.02301176,,Transient_0,0,decals,dr9,1.8968839645385742,0.0,1.0392752114573414e-06,{},9906632284178418,,0.9999988562916082,144.70421935798262,30.0229314604751,0.465528,0.218607,PHOT,51428.817931923535,-19.811653080922408,1.11319425,r,17.029980554772404,1.017596208661311,0.0875623908732119,,3112.5485814683107,1.080409140895931,0.12913448712512207,0.9999988562916082,1.1437083916440203e-06,,,,,,,,,,,,,,,,,,,
11,ZTF23abmhdzg,264.2763798,31.250554375,,Transient_0,0,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,ZTF24absappa,24.48143722,50.87366354,,Transient_0,0,panstarrs,dr2,3.2061798572540283,1.1718992100579928e-14,1.1718992100579928e-14,{},169050244832690297,,0.9999999999999648,24.48309782211316,50.87464880318587,0.0,0.0,,0.0,0.0,0.0,,0.0,5.176621184481078,0.07898676220560791,,0.9999999999999648,1.9889363763643104,0.1391084109310703,0.9999999999999648,3.515697630173978e-14,,,,,,,,,,,,,,,,,,,
13,ZTF23abdsfms,97.01130839,80.06911238,,Transient_0,0,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,ZTF24aagqkya,144.18126304,8.370068120000001,,Transient_0,0,decals,dr9,1.7935097217559814,0.0,4.709352986458715e-05,{},9906624560955966,,0.999754784097435,144.18152037430028,8.369666883987092,0.229765,0.1148825,PHOT,103898.04087344244,-19.047938824363232,1.0623305,r,18.8864293578376,1.7224302665178657,0.09937773654127233,,16347.160581394299,1.0495494985657,0.06572812307598809,0.999754784097435,0.00024521590256502247,,,,,,,,,,,,,,,,,,,
15,ZTF23abgcnmt,2.0897606428571427,72.98120752857143,,Transient_0,0,panstarrs,dr2,3.717681884765625,1.924780460370454e-14,1.924780460370454e-14,{},195570020876659724,,0.9429358517529367,2.087841445310285,72.98247213328773,0.0,0.0,,0.0,0.0,0.0,,0.0,4.981349089576693,0.09383802177725817,,0.9429358517529367,2.478638055788204,0.1661423314310196,0.9999999999999423,5.774341381111362e-14,,,,,,,,,,,,,,,,,,,
16,ZTF24abtoxri,351.6053481166667,-12.475847716666664,,Transient_0,0,decals,dr9,1.8445289134979248,0.0,5.899109003966542e-06,{},9906616823251791,,0.9999904127321521,351.605355044847,-12.475798103898915,0.276484,0.138242,PHOT,58887.14855176539,-18.52137600632054,1.11151495,r,4.554804128985626,0.20870529226661716,0.09143741562519513,,12597.778863504524,0.32183503271129765,0.13792744606135973,0.9999904127321521,9.587267847981812e-06,,,,,,,,,,,,,,,,,,,
17,ZTF24aasngtn,53.92751224642857,50.42929222857144,,Transient_0,0,panstarrs,dr2,3.490093231201172,2.21841281069173e-14,2.21841281069173e-14,{},168500539243608806,,0.4898560927029384,53.924412783106526,50.423420717560674,0.0,0.0,,0.0,0.0,0.0,,0.0,22.299730166617184,0.0952327406833015,,0.4898560927029384,3.2239008824159505,0.20018635391793155,0.9999999999999335,6.65523843207519e-14,168510539277813701,,0.48148083341438147,53.92778384898117,50.42751814879556,0.0,0.0,,0.0,0.0,0.0,,0.0,6.417676668926253,0.09756012935884165,,0.48148083341438147,3.237189782346941,0.16751228442643662
18,ZTF24aalbagt,122.7558357,35.968261925,,Transient_0,0,panstarrs,dr2,3.351781129837036,9.799399618459783e-14,9.799399618459783e-14,{},151161227680133645,,0.9999999999996838,122.7680433983027,35.969164537269805,0.0,0.0,,0.0,0.0,0.0,,0.0,35.71201134798769,0.08289322874826172,,0.9999999999996838,3.9720777457302687,0.22989818588199515,0.999999999999706,2.939819885537935e-13,,,,,,,,,,,,,,,,,,,
19,ZTF25aajfhfr,140.79704722000002,-26.84967326,,Transient_0,0,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,ZTF25aazwgub,52.0838564,24.996903975,,Transient_0,0,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,ZTF24abtsprb,135.58334380909093,26.91613723636364,0.099,Transient_0,0,decals,dr9,1.861361026763916,0.0,0.011061793139110878,{},9906631285016312,,0.9889382067796384,135.58301888794497,26.915975043107203,0.369436,0.184718,PHOT,133858.61464543696,-19.80933879818663,1.0836012000000002,r,57.057527752058775,1.196247203206549,0.09009499640634472,,3252.6114926558676,1.939408656336385,0.195991978590814,0.9889382067796384,0.011061793220361672,,,,,,,,,,,,,,,,,,,
22,ZTF24aaknnfb,133.44814384,3.51241178,,Transient_0,0,panstarrs,dr2,18.792645931243896,1.4618813798774431e-15,1.4618813798774431e-15,{},112211334485385063,,0.9999999999999956,133.4484392073455,3.5122145533416465,0.0,0.0,,0.0,0.0,0.0,,0.0,1.2840354229274689,0.09914971833316048,,0.9999999999999956,0.3418273962100297,0.03416116767703276,0.9999999999999956,4.38564413963233e-15,,,,,,,,,,,,,,,,,,,
23,ZTF25aaiokdh,142.84293429,5.28377763,0.076102,Transient_0,0,decals,dr9,1.8518760204315186,0.0,8.720072992802186e-06,{},9906623434919736,,0.9986189305693336,142.8473578494993,5.269379374457796,0.076242,0.0038121000000000006,SPEC,14603.8549004062,-23.19861474985479,0.7246188,r,0.9667991283680701,54.204535943264844,0.09993646207858016,,1.0047001739339765,2.798379228650574,0.03606720537049715,0.9999912799269816,8.720073018412393e-06,9906623434919628,,0.001370628529101532,142.8431248683833,5.28321891499272,0.517494,0.240395,PHOT,34.406536863822964,-20.44539355409554,1.0952745000000002,r,0.0862605455734268,2.1259680924170126,0.0997383786460476,,8.870016607960398,0.9255224008724547,0.06671570082227044
24,ZTF25aancloh,234.3130845125,1.328528375,0.08,Transient_0,0,decals,dr9,1.8061039447784424,0.0,0.016645741663128967,{},9906621950526941,,0.983354258245512,234.3130657096457,1.3284637977886151,0.506881,0.168555,PHOT,20541.635616592663,-20.325770874345142,1.098552,r,126.95036084558586,0.26612912388884974,0.09500005053153641,,20467.924076166957,0.7379603874148639,0.265188528670683,0.983354258245512,0.016645741754488,,,,,,,,,,,,,,,,,,,
25,ZTF23absjiof,190.51110325,10.02550475,,Transient_0,0,decals,dr9,2.23268985748291,0.0,2.7843839515933445e-08,{},9906625225754978,,0.9999998947854891,190.5110046636962,10.025567798423353,0.410143,0.2050715,PHOT,38062.827109762504,-20.10155624715,1.0823576,r,13.019462449210556,0.42973897157161456,0.09829813522423944,,2276.449978969241,0.9878388537256553,0.2423884180328419,0.9999998947854891,1.0521451082664794e-07,,,,,,,,,,,,,,,,,,,
26,ZTF25aapuxrx,282.21249923333335,43.902505233333336,,Transient_0,0,panstarrs,dr2,3.792219877243042,1.5359245441897261e-13,1.5359245441897261e-13,{},160682822105277237,,0.5353194496841394,282.21049154824266,43.90546577520093,0.0,0.0,,0.0,0.0,0.0,,0.0,11.865517321721283,0.09376849672487199,,0.5353194496841394,4.788001294765492,0.2529799650300799,0.9999999999995393,4.607773632569178e-13,160682822069494158,,0.42999216011916247,282.2069233205118,43.9029037504214,0.0,0.0,,0.0,0.0,0.0,,0.0,14.537112831396406,0.0725609363038794,,0.42999216011916247,4.941308769618293,0.2803205967318663
27,ZTF24abbvhxw,262.99896703888885,5.667430500000001,,Transient_0,0,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,ZTF25aaouelt,135.9342941,31.208369516666664,,Transient_0,0,panstarrs,dr2,2.577752113342285,2.1318505111663273e-15,2.1318505111663273e-15,{},145451359340340250,,0.9999999999999936,135.93396622293193,31.20802928586252,0.0,0.0,,0.0,0.0,0.0,,0.0,1.5845864811698518,0.09254788354224674,,0.9999999999999936,0.5831728751613736,0.05428918116419296,0.9999999999999936,6.395551533498982e-15,,,,,,,,,,,,,,,,,,,
29,ZTF25abdcdwd,310.5112640814815,21.90597466296296,0.066,Transient_0,0,panstarrs,dr2,3.9584460258483887,5.572534408434247e-15,5.572534408434247e-15,{},134283105146587448,,0.9372329935322333,310.5146739971814,21.905715324270226,0.0,0.0,,0.0,0.0,0.0,,0.0,11.427539219704501,0.09288575736534968,,0.9372329935322333,1.3945407817614577,0.09758614444862397,0.9999999999999832,1.6717603225302738e-14,,,,,,,,,,,,,,,,,,,
30,ZTF24aadkgen,111.09465165,-2.032754325,,Transient_0,0,panstarrs,dr2,3.3525850772857666,1.2594912946911204e-15,1.2594912946911204e-15,{},105561110946200883,,0.8988491206731593,111.09464487139658,-2.03293120489874,0.0,0.0,,0.0,0.0,0.0,,0.0,0.6461467367861072,0.1003278198286256,,0.8988491206731593,0.3180882438921397,0.051418047863402386,0.9999999999999962,3.7784738840733615e-15,,,,,,,,,,,,,,,,,,,
31,ZTF23abatvfd,304.0705072857143,-17.397820442857142,,Transient_0,0,panstarrs,dr2,24.145899057388306,8.916831783711355e-14,8.916831783711355e-14,{},87123040683941941,,0.9999999999997324,304.0684078094947,-17.398680084750183,0.0,0.0,,0.0,0.0,0.0,,0.0,7.849109981831542,0.09473342861945776,,0.9999999999997324,3.848185581217562,0.21308251113769605,0.9999999999997324,2.6750495351134066e-13,,,,,,,,,,,,,,,,,,,
32,ZTF24abqtafy,312.11489425,-26.87561281666667,,Transient_0,0,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ZTF23abavpyk,352.77571451428577,-27.01567575714285,0.1,Transient_0,0,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ZTF24aaerbdz,171.30554545,-13.6425709,,Transient_0,0,panstarrs,dr2,16.531136989593506,9.442871230894825e-14,9.442871230894825e-14,{},91621713037547671,,0.9999999999997167,171.3037242496435,-13.64385958623612,0.0,0.0,,0.0,0.0,0.0,,0.0,7.87822589886982,0.09783894769633018,,0.9999999999997167,3.916669149868008,0.20951893756404058,0.9999999999997167,2.832861369268447e-13,,,,,,,,,,,,,,,,,,,
35,ZTF24abwsvtj,201.071146025,27.716996891666664,0.4227,Transient_0,0,decals,dr9,2.0423622131347656,0.0,0.006638497533768947,{},9906631552142492,,0.9933615024462192,201.0711173377356,27.71704573640822,0.664608,0.332304,PHOT,33842.22062513703,-19.69981740668789,1.16547165,r,15.483221990733407,0.22108227028915417,0.09049393566242933,,7312.76532956154,0.6130788302962337,0.2516035743479262,0.9933615024462192,0.006638497553780789,,,,,,,,,,,,,,,,,,,
36,ZTF25aanigop,211.68667232,-25.606740100000003,,Transient_0,0,panstarrs,dr2,23.25061297416687,2.4318148296753384e-13,2.4318148296753384e-13,{},77272116845334775,,0.9999999999992705,211.68447579694947,-25.60465241342925,0.0,0.0,,0.0,0.0,0.0,,0.0,10.36253615544608,0.09307327727005762,,0.9999999999992705,4.806952773428937,0.28914414745558353,0.9999999999992705,7.295444489026014e-13,,,,,,,,,,,,,,,,,,,
37,ZTF24aaibdjb,113.391461825,2.9866175750000004,,Transient_0,0,panstarrs,dr2,3.0555577278137207,7.852394824027839e-15,7.852394824027839e-15,{},111581133908513424,,0.8673006057823818,113.3909154381581,2.9857791470131048,0.0,0.0,,0.0,0.0,0.0,,0.0,3.603204319550532,0.09945438607511274,,0.8673006057823818,1.7635185247505862,0.1182440966959188,0.9999999999999765,2.3557184472083514e-14,,,,,,,,,,,,,,,,,,,
38,ZTF24abqlxaf,76.94117523214285,16.100432942857143,0.04,Transient_0,0,panstarrs,dr2,6.631340980529785,9.427664056022358e-14,9.427664056022358e-14,{},127310769401954775,,0.5229743905840538,76.94021750367591,16.09525165072731,0.0,0.0,,0.0,0.0,0.0,,0.0,18.950591667932617,0.0982057684801786,,0.5229743905840538,4.53087134020393,0.2339119870054804,0.9999999999997171,2.8282992168067074e-13,127310769393858991,,0.47665621918426027,76.9393585091397,16.09883098560237,0.0,0.0,,0.0,0.0,0.0,,0.0,8.535079764913812,0.09587568405083767,,0.47665621918426027,4.63387377647501,0.33386517697150003
39,ZTF24abyxivp,78.00845895,-19.62249525,0.14,Transient_0,0,decals,dr9,2.261226177215576,0.0,0.018318605445201325,{},9906614211974980,,0.9816813944850482,78.0085235918761,-19.62248716407472,0.472953,0.144152,PHOT,48523.31473144448,-19.753877518971844,1.11813515,r,83.37449220005371,0.24744823298377416,0.08787636133794811,,14776.774356814265,0.9924472930605726,0.3579546906159265,0.9816813944850482,0.018318605514951812,,,,,,,,,,,,,,,,,,,
40,ZTF25aalzmdh,256.1308768588236,54.02955079411765,,Transient_0,0,panstarrs,dr2,2.6932179927825928,1.604204222135501e-13,1.604204222135501e-13,{},172842561428707829,,0.9999999999995188,256.1427272147994,54.03937690160235,0.0,0.0,,0.0,0.0,0.0,,0.0,43.352960015069826,0.0878243922170003,,0.9999999999995188,4.417671949538839,0.251705123853975,0.9999999999995188,4.812612666406503e-13,,,,,,,,,,,,,,,,,,,
41,ZTF25aambvjr,335.7658163111112,17.316360703703705,0.05,Transient_0,0,decals,dr9,1.8102779388427734,0.0,0.002660067449588707,{},9906627923215802,,0.9973399325434751,335.7659729317711,17.316579862943563,0.490269,0.2451345,PHOT,11793.198685232333,-20.84459673048015,1.068271,r,36.62124578491828,0.9572012374798579,0.09788636192954579,,3821.9075823390367,0.7014058173620692,0.07357454870281942,0.9973399325434751,0.0026600674565249267,,,,,,,,,,,,,,,,,,,
42,ZTF23abrzoie,39.894752350000005,11.54498535,,Transient_0,0,panstarrs,dr2,14.258317232131958,1.9545724173694224e-14,1.9545724173694224e-14,{},121850398922775380,,0.9324186127681201,39.89228964560059,11.545689972443157,0.0,0.0,,0.0,0.0,0.0,,0.0,9.05250554236412,0.09893849395707213,,0.9324186127681201,2.5028680489969974,0.13455304341231014,0.9999999999999414,5.863717252108266e-14,,,,,,,,,,,,,,,,,,,
43,ZTF24aahfvqw,103.426405475,0.7000581499999999,,Transient_0,0,panstarrs,dr2,33.83965182304382,1.4308753500654563e-14,1.4308753500654563e-14,{},108831034264348910,,0.9291998548327565,103.42643212286497,0.698699518598334,0.0,0.0,,0.0,0.0,0.0,,0.0,4.894269705504747,0.09774261920216239,,0.9291998548327565,2.2280408309523954,0.164364933211035,0.9999999999999571,4.2926260501963684e-14,,,,,,,,,,,,,,,,,,,
44,ZTF24aahxyrp,165.73443953125,55.688657075,0.054,Transient_0,0,panstarrs,dr2,23.26228094100952,5.776136239832961e-14,5.776136239832961e-14,{},174821657417628411,,0.5402021889355937,165.74172735,55.68975469,0.0,0.0,,0.0,0.0,0.0,,0.0,15.309436989928805,0.06058900752825005,,0.5402021889355937,4.043924024511724,0.28683165097778124,0.9999999999998267,1.7328408719498887e-13,174831657443901776,,0.4562527841173437,165.74434652,55.69257727,0.0,0.0,,0.0,0.0,0.0,,0.0,24.56342230045297,0.07379062807420878,,0.4562527841173437,4.203085736516851,0.2758033330655154
45,ZTF25aaoeywm,175.17275208,5.83170288,,Transient_0,0,decals,dr9,1.9408392906188965,0.0,0.08664846002740836,{},9906623631396333,,0.0,175.17196759208716,5.832240112338207,0.957713,0.4788565,PHOT,11080751.97494385,-20.40032814967049,1.1791979,r,50753.626320591036,3.4119270486920388,0.09901675611864448,,2.2606727039148904,5.004656632693486,0.286728756943774,0.3494651928868543,0.6505348071131456,,,,,,,,,,,,,,,,,,,
46,ZTF24abprqav,7.707524240000001,38.66855184,,Transient_0,0,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,ZTF24aakpvnd,344.63899151666664,10.723948133333336,,Transient_0,0,panstarrs,dr2,25.684788942337036,3.64656316660649e-15,3.64656316660649e-15,{},120873446367840275,,0.5508511809892702,344.6368711713316,10.724823079762198,0.0,0.0,,0.0,0.0,0.0,,0.0,8.134662598088207,0.09812655955803942,,0.5508511809892702,1.4858390985522678,0.10099613514800256,0.9999999999999891,1.093968949981947e-14,120873446327868634,,0.449148819010718,344.6328060625542,10.73179644214398,0.0,0.0,,0.0,0.0,0.0,,0.0,35.73534504401288,0.0981705778649656,,0.449148819010718,1.6640948637353772,0.08407333397204922
